part_number,quantity,guide_price
ECS0031.12,1,118.439
43220 SEC,1,118.439
G939,1,118.439
9867700050,1,11.7385
EN3240-050,1,11.7385
LN9345-14,1,14.9345
LN94-30025,100,0.306
LN9037-04012,20,2.4735
"LN9303-1,0",2,2.9495
LN9028B8,5,4.7855
LN9484M6,5,4.573
LN94-15020,100,0.459
LN29677M4,5,5.2615
"DIN472-26X1,2",50,7.718
LN9025-0510N,10,1.241
LN9439M3X10,5,0.8585
LN9348-03,25,1.105
LN94-15010,100,0.1445
LN7-6M6X20,2,19.635
LN9038-05016,10,1.9635
LN9038-05012,10,1.7595
LN9484M5,20,4.794
8500-21,1,68.8925
LN9438M4X15,5,4.437
LN9038-06020,10,2.5245
LN9439M4X12,20,3.808
LN9348-10,5,1.955
LN29679AM10,1,26.384
LN9037-05018,10,2.635
LN9240-12X2,2,3.281
5481-10MM-DURCHMESSER,100,0.4335
LN29678M4,5,1.173
DIN912-M4X8-8.8-B2C,1,1.496
DIN912M4X8-8.8B2C,1,1.496
MS24524-23,1,109.089
MS3459L12S3S,1,271.099
LN9198-3207BF,100,0.034
LN9198-4009CF,100,0.0425
LN9198-4010CF,50,1.0965
LN9198-4011CF,100,0.0595
LN9198-4012CF,500,0.102
LN9198-4014CF,4,4.675
LN9198-4013CF,100,0.0595
LN9198-3209BF,500,0.034
LN9198-4016CF,2,1.5895
LN9198-3210BF,100,0.034
LN9198-4018CF,5,5.0575
LN9198-4017CF,5,3.6805
MS3470L10-6P,1,45.798
DIN71802CS08LH-A2B,1,67.3115
LN9343-05LINKS,1,15.1215
AN316-5R,20,4.1565
LN9198-3206BF,100,0.034
LN9198-2405BF,500,0.034
MS21042-08,2,0.425
MS21042-3,10,0.7735
MS28775-021,5,1.972
MS28778-4,5,2.193
MS28778-6,10,2.2355
MS20392-2C41,20,2.839
LN9016-12L,5,3.825
AE705215-39,1,1877.0635
AE705215-40,1,181.1605
AE705215-41,1,172.7285
LN29794-05X14,10,4.9555
LN9345-12,10,3.655
LN29794-06X16,1,5.9755
MS21042L04,20,0.544
NAS1399B4-3,100,2.295
LN9082-8X12S,2,11.3135
LN9082-10X12S,1,172.5755
LN9028B15,2,12.24
LN29952-0405K,20,1.1645
NAS617-10,10,3.5275
LN9038K05022,2,2.397
NAS617-8,10,3.3915
NAS617-4,2,3.162
NAS617-3,1,3.009
DIN127B4B3C,100,3.6125
NSA936501TA2202,50,0.918
936501-TA2202,50,0.918
H2661-21,1,24.531
4002-2W,2,7.854
H2661-17,1,24.174
H2661-19,1,112.302
10-4804-365,1,1773.7885
10-4804 365,1,1773.7885
LN9438M4X20,5,5.0745
ASNA0082A304,1,129.132
DIN70951-39,10,9.622
LN9038K06018,2,4.811
LN9350-06035,2,3.91
"DIN125-2,5NRST",20,1.3175
LN9136-04010,10,3.8165
LN29952-0615M,20,1.088
LN9023B8-1.4544.9,10,3.1705
LN9037-08022,1,8.5425
LN9038-05026,10,9.622
LN9037-08035,5,3.1025
LN9082-8X32S,2,7.276
LN9082-8X42S,1,18.7935
DIN1481-4X45,50,2.38
LN9038-05022,10,9.1885
LN9355-6X32,1,18.819
C16196AB,1,3056.0645
5R2-1,5,7.4545
NSA55164-101,5,7.4545
"R32-12-18X1,5",1,59.874
R8412,5,30.0985
LN9037-06042,5,8.9335
LN9038-05030,5,6.12
MS20615-3M5,50,0.3145
MS3341-2-9,1,6.3325
R5012,2,9.044
LN9038-08016,20,2.8305
LN9438M6X22,2,7.412
244-16,10,30.107
LN29631A11BLACK,2,0.9265
LN29631A11SW,2,0.9265
LN29631A11WS,1,3.604
105-79501.25,5,7.0805
105-79501.26,1,5.6525
1057950126,1,5.6525
105-79501.31,1,5.4145
105-79501.32,1,22.2615
105-79501.33,2,5.4145
105-79501.34,1,21.522
105-79501.37,1,5.1935
4002N,10,2.125
NSA55182-1B,10,2.125
R4G,50,1.666
R 4-G,50,1.666
NSA55147-102,50,1.666
105-79501.38,10,5.3125
MS21042L5,20,1.428
105-79501.39,1,5.27
105-79501.40,2,5.253
105-79501.43,1,70.2525
105-79501.45,1,75.7775
105-79501.47,10,6.2985
105-79501.48,2,5.5845
105-79501.53,1,5.049
105-79501.76,1,5.236
105-79501.77,1,9.4265
105-79501.78,1,9.129
105-79501.79,1,5.236
105-79501.83,1,6.375
2LA001625-00,1,619.939
DIN2093B20,20,2.5245
LN9439M5X35,10,6.936
36151,50,2.8475
"MBBN117-TRANSPARENT-8,X1,5",1,1.7255
LN29794-05X20,2,5.797
MS20470AD3-3,20,0.85
MS20470AD3-4,50,0.629
MS20470AD3-5,100,0.442
MS20470AD3-6,100,0.034
MS20470AD4-4,100,0.034
MS20470AD4-5,100,0.0935
MS20470AD4-6,50,0.0425
MS20470AD4-8,5,1.3345
MS20470AD5-6,100,0.0595
MS20470AD5-9,1,0.0595
MS20426AD3-4,100,0.782
MS20426AD3-6,20,0.034
MS20426AD4-5,20,1.19
MS20426AD4-6,100,0.0255
MS20426AD4-7,1,0.9775
MS20427M3-3,50,7.6755
03B10S,1,8.5085
03 B10S,1,8.5085
RA6508,1,194.0465
R6525,1,194.0465
LN9439M5X22,5,5.542
R8LX6X8S,1,391.748
R08L0608S,1,391.748
RA13108,1,263.2195
R6LX8X8S,1,388.875
R06L0808S,1,388.875
6LX8X8S,1,388.875
R 06L 08 08,1,388.875
R13008,1,66.4955
MS35207-263,50,1.649
R13206,1,30.209
R8X6X8,1,164.101
MS35489-11,1,0.8585
3207-6,1,499.392
3222-4,1,274.822
3222-6,1,293.947
LN9038-06022,10,2.6775
LN9355-5X14,2,15.538
LN9485-8X22,2,23.12
ASNA0363T0404,1,9.01
CR7773S-04-04W,1,9.01
214-16D,2,26.8855
4002SW,50,2.227
NSA55184-1,50,2.227
4002-SW,50,2.227
4002-SW-SS,50,2.227
ASNA0363T0502,1,9.622
CR7773S-05-02W,1,9.622
LN29673AM5,10,7.0465
LN29671AM5,20,1.309
ASNA0363T0503,1,10.625
CR7773S-05-03W,1,10.625
CR7773S-5-3W,1,10.625
8500-275,5,1.02
MS35207-228,20,3.1535
ASNA0363T0504,20,10.5995
CR7773S-05-04W,20,10.5995
ASNA0363T0505,1,11.611
CR7773S-05-05W,1,11.611
ASNA0363T0506,100,10.7355
EN3155-008M2018,20,0.272
EN3155008M2018,20,0.272
EN3155-016M1212,1,13.056
DHS713-181-04,1,13.056
DHS713-181.04,1,13.056
EN3155016M1212,1,13.056
937910EA1200,1,13.056
NSA937910EA1200,1,13.056
123000112,1,13.056
P16N10K0HM10%A,1,34.8755
P16N10KOHM_10%A,1,34.8755
P16NM103KAB15,1,34.8755
P16N10KOHM10%A,1,34.8755
MS35478-1683,1,21.2245
LN9139M4X16,10,4.2245
YS6,1,2.89
0770 8900 006,1,2.89
770 8900 006,1,2.89
NORMAPLAST YS NW 06,1,2.89
YS 06-VPE,1,2.89
685UN01A01A0,1,304.2915
L22438-120BCL,1,22.6695
L22437-120BCL,1,24.004
2193-12C,1,98.7275
2193 12C,1,98.7275
202K163-25,1,60.673
LN29671AM6,20,7.582
LN29679AM6,5,12.529
LN29681BM6,2,13.668
LN9037-05026,20,2.8305
LN29679BM5,10,9.5455
LN1434-05X25,1,27.421
NAS617-12,5,4.709
MS29512-03,10,2.1335
MS29512-3,10,2.1335
FX08M090S,1,7.259
BB1B649781B,1,1001.3595
BB1B 649781 B,1,1001.3595
ASNA0341T0404,1,7.922
CR7770S-04-04W,1,7.922
ASNA0341T04-04,1,7.922
3121-747,10,19.601
DIN70952A30A3C,5,2.7625
LN9240-5X2,1,6.4685
MS28042-1A,1,32.929
LN29952-0610K,10,4.6155
RNF-100-3/16-9,1,2.567
RNF100TYP1-.3/16WS,1,2.567
LOCTITE274.,1,6307.3315
LN9438AM4X16,20,4.5135
LN9438AM4X18,20,1.4195
LN29954-05,1,17.8245
RG400U,1,13.5915
117-24291-22,1,115.3535
T6335-102,1,115.3535
117-71111-03,1,943.4405
LN9439M5X20,20,5.7885
LN9380M8X32,5,12.138
LN9037-08038,2,3.1705
LN9038-06030,20,3.3745
LN9338-08,5,2.346
LN9439M4X15,5,4.1735
LN9044-36-100M,1,0.918
LN29679BM4,2,8.8995
LN9023B6-1.4544.9,5,0.935
LN9037-05038,5,9.469
LN9037-05012,10,1.751
LN9439M3X12,20,0.986
LN9082-8X16S,1,14.484
LN29522-06024,2,24.0635
LN9038K06010,5,1.8615
LN29681AM8,2,3.9185
LN9347-08040,1,3.9015
LN9037-08018,5,3.2045
LN9025-0405K,20,1.3175
LN9023A8-1.4544.9,20,5.559
LN9023A10-1.4544.9,10,1.3005
LN94-30022,100,0.306
LN9038-06024,5,2.771
LN9338-06,10,8.687
LN9338-05,20,0.969
LN9338-04,20,0.4845
LN9028A8,2,5.508
LN9345-08,5,2.346
LN94-20018,100,0.1785
LN9028B12,10,6.902
LN9345-10,5,9.6475
"DIN7-1,5H8X5ST",100,17.3825
LN9037-08020,5,9.1205
LN9355-6X16,10,4.1905
LN9037-06016,5,8.058
LN94-15015,100,0.1445
LN94-15008,100,0.136
11BNC75-2-15C,1,45.747
DIN7331A4X8X7ST,20,0.102
"SHORE HAERTE50-SILIKON-10,",1,8.483
4649305012,1,1027.7945
4649 305 012,1,1027.7945
4649.305.012,1,1027.7945
"DIN125-2,2ST-A3B",100,1.054
LN1434-04X20,10,18.513
LN94-10008,500,0.1275
BLC3LA12S,1,32.4615
LN1434-08X35,2,17.1275
SPRENGRING16AD-ST-VERNICK.,20,0.306
2193-10C,1,104.0655
2193 10C,1,104.0655
MS27649-5,1,21.522
AW5AK,1,21.522
105-14101.38,1,444.7965
F32827,1,2910.519
550654C,1,2910.519
F32828,1,4659.3515
LN9038K06026,20,3.0685
LN9038K06036,1,3.6805
LN7-4M6X8,5,1.377
LN9038K05008,5,1.53
"LN9484M12X1,5",1,3.145
LN9484M8,2,2.057
LN29679AM4,5,0.884
LN9139M4X12,10,4.4795
LN9037-06024,10,2.89
LN29681AM6,2,13.5065
LN29681AM4,5,9.9195
LN29681BM4,10,9.486
SL854-M6F5C,1,12.835
SL854M6F5C,1,12.835
LN9439M4X20,20,4.403
LN9178-2406E,50,0.034
LN9198-2410B,100,0.0595
LN9139M5X12,20,5.9585
LN29679AM5,5,1.6745
LN9037-06014,10,2.159
LN9037-06020,20,2.72
"SL602M4-6,4S",2,1.87
EF1002M4-6.4S,2,1.87
EF1002M4-6.4S.V,2,1.87
LN9037-06028,5,2.856
LN9037-05028,10,8.823
LN9439M5X18,5,5.491
LN9439M5X28,20,6.834
LN29671AM4,5,0.8585
LN29681BM5,10,9.7325
LN9038-04008,10,1.377
212-12D,10,4.063
LN9038-06014,5,2.1845
SL854-M4F4C,1,12.801
SL854-M4F04C,1,12.801
SL854M4F04C,1,12.801
LN9438M4X16,2,4.573
LN9355-5X8,2,11.0075
LN9345-05,10,1.3005
LN9438M4X18,20,3.247
SR1445,1,113.0585
"DIN7349-6,4ST",100,1.428
LN9038-06035,1,3.519
LN9136-04012,20,0.7395
LN9136-05012,5,5.627
LN9136-04008,20,1.598
"SL601M5-15,9S",1,4.4285
SL601M5-15.9S,1,4.4285
LN29679AM3,5,7.905
LN9483-6,1,3.4595
105-14182.07,1,160.531
105-79511.46,1,29.733
105-79511.44,1,10.574
R5,2,15.0195
BJR5-50,2,15.317
GH5,50,2.329
LN29678M6,5,1.428
8500-278,2,5.134
62GB760-14,2,5.134
LN9343-05,10,2.516
LN9023A5-1.4544.9,20,0.918
MS21919WH10,5,5.6355
MS3459L10SL4S,1,233.478
HV1208,100,0.102
NMC-CL141N5,5,2.142
NMC-CL141N3,5,2.7625
LN29673AM4,20,1.275
LN9355-6X24,5,4.5475
LN9355-6X28,2,14.11
LN9485-6X20,1,5.6525
LN9038-04010,50,0.357
LN9038K05012,5,1.836
LN9038-05010,5,1.6575
LN9023-A6-1.4544.9,10,1.0115
LN9028B10,2,25.024
CN6ME-GRK,1,338.011
CN 6 MEGRK,1,338.011
CN6MEGRK,1,338.011
252-8502-000,1,6.9615
LN9342A12,2,1.394
LN9342A11,2,2.21
LN9367GE10N1,1,29.4695
MS21919WH16,2,7.0635
LN9037-05014,20,2.567
LN9038-05036,10,3.06
LN9237-8,10,16.3455
LN9237-08,10,16.3455
LN9237-88,10,16.3455
LN9037-05024,10,8.636
R7406,1,100.368
R5612,1,24.684
S17-9ZY,5,4.573
R5312,1,107.5165
214-16SD,1,41.9305
LN9161-03,5,2.5925
LN9179-24055E,100,0.17
LN9178-2404E,50,0.1275
4002-6,5,16.1075
NSA55137-106,5,16.1075
4002-5,5,15.912
NSA55137-105,5,15.912
BJR5-45,2,13.6255
LN9199-4018B,10,0.306
LN9037-05036,5,9.333
15147-04-20FARBE1010,25,1.479
LN9038-03006,10,1.19
LN9025-0510L,20,1.836
LN9037-06032,10,9.554
LN9038-06010,10,1.904
38-701,1,190.366
550986,1,1852.9575
8500-19,1,66.045
M500D4A,1,212.6275
M500-D4A,1,212.6275
LN29909-05,2,6.987
NAS1738B5-2,5,1.4025
"MIL-C7438-5052H39-3.1-1/8X12,",3,884.969
NAS6204-9D,1,17.051
11225300650,100,0.0595
DIN7980-6,50,0.034
105-10521.13,1,10.7695
105-10521.15,2,2.958
105-10521.16,10,5.3975
MBBN3013M4003,2,4.233
LN29673AM3,20,4.1905
MS21059L08,5,9.2395
MBBN3013M4002,1,7.565
CR3522-5-2,1,7.565
HELLERINE,1,169.2605
LN9037-05032,5,2.924
HV1101,20,0.4675
LN9038K04008,5,1.4365
DIN3017-A-50-70X9-W4,1,5.831
DIN3017AL50-70C6-W4,1,5.831
DIN3017-A-50-70X9-C6-W4,1,5.831
DIN3017-A-80-100X9-W4,10,6.392
DIN3017AL80-100C6-W4,10,6.392
DIN3017-A-80-100X9-C6-W4,10,6.392
LN9082-10X26S,1,10.302
SL606M4A,1,9.1205
SL606M5A,1,13.328
SL 606-M5A,1,13.328
32206,1,32.3935
NAS1738M4-3,2,4.913
12S1-14-1BB,1,12.8775
LN9037-06034,5,11.492
LN9025-0620K,20,0.969
LN9037-06040,2,12.835
LN9016-03K,20,1.1645
LN9016-04K,100,0.6375
S8-7W5,1,12.563
LN9105-1,25,11.016
LN9136-04018,10,4.6155
DIN65399-2408BF,10,0.5185
DIN65399-4811CF,2,4.8535
ASNA0341T0403,5,7.7095
CR7770S-04-03W,5,7.7095
ASNA0341T04-03,5,7.7095
CR7770S-4-3W,5,7.7095
40012N,50,0.459
40012,50,0.459
ZRB263-00,1,1206.49
ASNA0363T0406,1,8.4065
CR7773S-04-06W,1,8.4065
DIN65399-4011CF,1,0.1955
DIN65399-2410BF,5,0.731
DIN65399-4010BF,100,0.068
DIN65399-2409BF,100,0.102
ASNA0363T0606,10,14.6115
CR7773S-06-06W,10,14.6115
R141812,1,24.7435
R141 812 000,1,24.7435
R141 812 000 W,1,24.7435
R141.812.000,1,24.7435
R141.812.000 W,1,24.7435
R141812000,1,24.7435
R141812000W,1,24.7435
LN9136-04016,5,5.4825
LN9199-3220H,20,0.3655
LN472-26,100,11.4495
LN9025-0615L,50,2.703
105-15103.10,1,5.2615
LN9016-10K,20,3.468
LN9016-12K,10,4.267
214-16S,1,34.3825
8-51-06RT8-4S,1,70.975
851-06RT8-4S,1,70.975
RNF-100-1-9,60,10.9905
RNF100TYP1-1.WS,60,10.9905
21-5E,1,798.218
LN9038-06016,10,2.278
EN4201-050,2,1.3175
"DIN94-2,5X22-1.4301",100,0.493
LN29790M5,2,1.224
LN29790M4,10,0.969
LN9161-06M,2,1.445
LN9499A02060,5,0.408
LN9038-04024,5,2.159
105-41250.07,2,20.434
LN9016-05K,50,0.527
LN29679AM8,2,4.301
LN29678M5,2,5.865
DIN65399-3205BF,1,0.0595
DIN65399-3207BF,20,0.629
DIN65399-3208BF,100,0.119
DIN65399-3209BF,100,0.731
LN9025-0520L,20,2.2355
LN29676AM5,2,4.4965
LN29931-10,5,11.271
DIN65399-2411BF,1,0.6885
DIN65399-2412BF,100,0.1445
LN9439M4X26,20,6.256
LN9136-05024,10,15.708
LN9038K05010,5,7.038
LE67-102,1,282.489
H600S160A434,1,1284.8515
LN9439M4X18,5,4.42
S11-9ZY,5,4.335
S11/9ZY,5,4.335
DAN14-6,2,4.964
4619306011,2,4.318
4619 306 011,2,4.318
4619.306.011,2,4.318
MS28775-015,5,2.2355
1-78X13-99-20B8,5,2.2355
13-99X1-78-20B8,5,2.2355
6-07X1-78-20B8,5,2.2355
8546-734,5,2.2355
DIN65399-3212BF,20,0.8925
071-01234-0000,1,1972.272
214-16ND,2,24.718
DIN127B5B3C,100,0.3995
15R1-1AC,2,17.884
LN9038K06020,20,2.618
NAS1149C0416R,1,0.034
DAN12-6,5,1.6745
110-320,1,1903.2435
DAN7-5-4,10,4.1905
LN9038-05014,5,1.8615
LN9264-4X160,1,9.384
GE20ES,1,200.9485
LN9355-5X18,2,2.873
NSA5075-5,5,4.4455
LN9161-06,10,1.6915
DIN912-M6X20-8.8-B2C,10,1.4875
DIN912M6X20-8.8B2C,10,1.4875
3100-366-002,1,190.553
3100-03660002,1,190.553
3100-366-2,1,190.553
LN9028A10,2,7.5565
LN9038-05018,50,2.0825
GPN300V32,50,0.459
LN9037-08042,5,2.958
LN9161-05,10,2.499
LN9139M3X12,5,5.3125
LN9136-04022,10,6.4345
MS20427M3-5,50,0.255
MS20427M3-6,10,1.071
MS20427M4-5,20,0.459
DAN7-6-4,2,3.5615
LN9161-05M,2,0.714
LN9038-04012,10,0.3995
LN9038-040-012,10,0.3995
NAS1739B4-4,2,1.6575
649548,1,5502.8915
4638 320 005,1,5502.8915
LN9038-04016,5,1.751
ET1759-21-3,1,74.715
ET1758-21-4,1,164.883
2196-1P,1,222.9125
2196/1P,1,222.9125
"SL61N-M55X1,5P",1,195.143
SL61NM5515P-EC,1,195.143
2828P,1,271.0225
11-2828P,1,271.0225
LN9038K06040,1,3.9355
LN9038K06016,5,2.9155
LN9355-6X20,2,8.3045
LN9438AM3X10,20,3.4935
LN9438AM3X8,20,3.4
LN9038-08020,10,3.3405
LN9037-08040,5,3.1875
LN9367GE8N1,1,27.4635
LN9439M6X25,5,57.494
MS25083-2BB5,2,4.0545
LN9439M5X25,5,2.9325
MS27980-6C,1,8.6105
MS21919WDG6,10,0.935
LN9439M5X30,10,7.3185
DAN7-5-7,1,1.7765
DAN7-6-5,5,2.3035
DAN7-6-6,5,3.3745
B18-945.22.28.4.DN,1,2761.259
LN29985A06,2,12.869
105-13281,1,3256.775
105-13282,1,3314.3115
LN9161-04M,10,0.952
LN9038-05015,20,1.921
4610044,20,3.961
LN9016-05L,20,1.088
LN9342A05,10,1.4535
LN9136-06010,1,5.032
LN9355-6X30,1,8.9505
10TCR106,1,12.631
HL86-6,5,4.556
LN9198-2408H,50,0.3145
MS28775-116,2,3.5785
AJ0187202620AA0,2,3.5785
MS28774-014,10,1.751
MS28774-016,5,2.3885
MS28774-246,1,9.656
MS28775-008,5,2.1165
AN6223B3,5,2.1165
8526-934,5,2.1165
MS28775-013,20,1.8275
10-82X1-78-20B8,20,1.8275
MS28775-025,10,2.4395
MS28775-114,5,2.278
218040550,5,2.278
8547-834,5,2.278
MS28775-127,2,2.924
MS28775-246,2,35.632
LN9038K05014,5,1.955
GPN700A-M12X1,20,0.3315
GPN 700 M 12 X 1,20,0.3315
LN9016-06L,50,1.836
LN9139M3X10,20,3.672
SL606M5S,1,11.577
SL607M6-9C,1,7.463
DIN3017-A-60-80X9-W4,5,5.746
DIN3017AL60-80C6-W4,5,5.746
DIN3017-A-60-80X9-C6-W4,5,5.746
ABS5006-4J,20,36.363
LN9439M6X20,5,7.174
4610026,2,6.851
LN9016-08L,50,3.7145
390210-8,1,688.16
"OR21,95X1,78-88NBR156",2,3.281
"OR   LU  21,95  1,78 88 NBR  ",2,3.281
LN9136-06040,1,10.778
LN9016-03L,20,1.989
LN9198-3216B,100,0.1445
NAS1738M4-2,2,4.7515
LN29671AM3,20,1.0625
MS29512-04,5,3.162
CA-S9,10,9.809
CAS9,10,9.809
"DIN9021B6,4ST-B3C",1,10.5655
22529-001,1,212.721
22529-002,1,252.416
22529-003,1,183.7955
22529-005,1,39.049
22529-004,1,103.2835
22529-101,1,205.564
22529-102,1,331.3215
M39029/30-221,1,5.916
NAS1102-08-7,2,0.8415
15S11-1AC,50,3.5615
15-S11-1AC,50,3.5615
15S1-1-1AC,10,14.858
P1-90113,1,52.683
NAS1169-8L,20,0.6715
LN9386-05015,1,14.0335
LN9380M6X22S,1,10.846
BWT13-22600701A,1,377.2045
BWT13-22601001A,1,531.0035
2LA007598-00,1,927.843
MCM-08-02,5,8.3045
LN9038-04014,5,1.6575
LN9380M8X45,5,3.2385
LN9380M10X45,2,9.214
105-14101.61,1,10.2425
105-14101.58,1,494.2495
066-01069-0000,1,2198.559
11-3943P,1,139.4935
LN1434-05X14,5,3.213
LN9037-06054,2,10.5315
MS21919WH17,20,7.123
LN9016-16L,1,14.093
DIN137B4B3C,20,0.0425
4002-5W,1,10.489
LN94-15012,100,0.1445
LN9025-0610N,1,1.258
LN9438M5X32,10,8.126
SL607M5-9S,1,3.451
SL 607-M5-9S,1,3.451
B4676P,1,807.449
SL2334M5A2,1,20.519
SL 2334-M5A2,1,20.519
B4676V,1,1581.595
MS27719-23-1,1,118.9405
ABS0691-040,1,35.6235
MS3416-18EN,1,7.9815
LN9038-08026,10,3.893
LN29952-0815M,20,4.3605
117-61015-07,1,335.2485
117-61241-05,1,2514.3765
117-61241-07,1,1251.0895
117-61238-01,1,409.071
0-142835-2,30,3.5615
"DIN9021-3,2NRST",100,1.1815
EN2914-06012,1,2.703
EN2139-08010,20,2.414
117-68011-01,1,7185.2795
LN9482-10,1,8.5425
117-63161-13,1,531.9895
117-63161-15,1,539.9625
NSA5602-2,1,133.8665
MBBN3346G,1,45.3135
16N-50-3-103,1,45.3135
B17-941.27.00.0.A,1,4716.7435
MBBN3489C4,1,7.0805
LN29910M5,10,8.891
4002-3W,1,9.3415
LN29550M5X12SK,1,28.118
LN29910M4,2,1.9975
LN29693BM5,1,10.8375
LN29671BM4,2,6.069
LN9139M5X8,20,4.5815
117-71306-01,1,1499.3575
2314M-22-18,1,1499.3575
117-71308-01,1,1491.5205
2314M-13-21,1,1491.5205
2503148-2,1,677.3565
MS3476L8-98P,1,41.3015
"DIN9021B5,3NRST",50,0.306
8265A,1,597.227
8266A,1,301.7585
LN9438AM4X6,1,3.536
DIN65399-2405BF,100,0.561
DIN65399-3214BF,100,0.8925
ASNA0082-205,2,10.149
2111-0505,2,10.149
21110505,2,10.149
54207-164-05-1L,2,10.149
LN9355-6X14,2,6.256
LN9355-5X30,10,4.437
LN94-20022,100,0.187
LN9355-6X6,10,3.9695
"DIN9021A6,4ST-B3C",100,6.171
DIN472-22X1,50,6.1965
LN9082-10X52S,1,21.6495
LN9439M4X25,5,5.1765
LN9240-16X2,10,17.1615
LN9439M4X40,20,6.6555
LN9343-04,10,0.799
LN9025-0305K,50,1.3175
LN9439M5X16,2,5.236
LN9355-6X18,2,8.8825
ASNA0082A202,1,10.2
ASNA0082A202(Y),1,10.2
ASNA0082A204,6,44.812
LN29932-05,10,6.5535
RSGU1.6-9W1,5,1.972
DAN7-6-8,5,11.5855
MBBN3318-4-55-125,1,9.2055
3318-4-55-125,1,9.2055
LN9044-45-160M,1,1.003
159-300072-00,2,40.4515
M520U5N-L,1,642.413
M520-U5N-L,1,642.413
S063-3-00,2,2.6265
D50041-111W,1,1580.7875
21-38-3,1,2472.208
"DIN1481-1,5X12",100,1.326
105-40227.10,1,8.959
M320D4N,1,210.018
M320-D4N,1,210.018
GS85049-69-15M,1,14.8495
12510G-21,1,780.5975
H10-76,1,780.5975
LN94-10015,500,0.136
LN9038K06014,2,2.278
NSA5714-00,1,0.697
4020031,2,15.98
LN9178-2412E,100,0.3485
10164-5,2,17.102
BAU6-85X105X13-12-72NBR902,1,88.6975
"BAU6              85,0 105,0 13,",1,88.6975
"BAU6XL 85,0 105,0 13,0 902",1,88.6975
4508,33,6.205
17343-62-600F,1,932.0335
73168/17343-62   600F(SEP.,1,932.0335
MS21919WDG13,5,3.2895
LN29794-06X38,2,9.6985
MS3416-8EN,1,19.4055
006-0908-08-A499,1,19.4055
LN1434-05X35,1,5.168
LN9338-10,2,2.7455
LN9025-0305L,10,6.494
LN9499-04120,10,1.462
LN9499-03050,5,0.799
DIN65399-2408EF,100,0.629
MS24525-23,1,128.078
MS3470W14-19S,1,74.0265
4002-7,5,16.269
NSA55137-107,5,16.269
LN9038-04032,50,2.4905
1120-31521.05,1,11.662
LN9199-1604B,10,0.0595
MS21043-08,2,2.5755
G-395.,3,132.0645
MIL-G81322,3,132.0645
M85049/31-16N,2,16.082
M85049-31-16N,2,16.082
MS3416-16EN,2,16.082
LN94-10020,100,0.136
320573,10,3.7315
A12399000927B90,20,2.4055
A  123 990 00 92,20,2.4055
ABS0692-01,10,0.272
MS3470L8-98S,1,33.303
MS3476L12-10P,1,39.3295
206PL30,1,43.112
LN9037-05015,2,7.939
MS3476L8-33S,1,161.2705
105-91902.08,5,2.703
105-91902.10,5,2.635
105-41901.20,11,20.553
105-31702.21,10,4.6325
105-31702.22,10,5.202
S67-2002,1,1447.856
MBBN3013M3207,4,3.91
A0077C407,4,3.91
CR3522-4-7,4,3.91
NAS1669-08L3,2,7.0805
LN9198-2404B,20,0.5355
LN9037S08032,1,5.083
SL61WT-M55P,1,149.4385
LN9198-4016BF,20,0.459
LN9438AM5X12,10,5.5165
LN9438AM3X12,1,2.6435
DIN7984M5X16B3C,1,2.3035
LN9438AM5X20,10,5.576
LN9016-06K,20,3.0855
LN29986-05,1,9.741
LN29982A05,10,1.1135
LN9439AM6X15,5,6.4855
LN9439AM6X24,1,7.6925
DIN65399-3209BF       AHG-,10,0.034
MBBN3090-0415,10,10.5145
105-82721.21,1,27.2
WFG-M18A,50,0.374
105-82721.22,1,11.2285
105-82721.15,1,9.86
105-82721.20,1,7.6245
SB16-1-4X3U-AG,1,204.5015
NAS1739B4-3,5,2.0655
LN9037-05040,10,1.955
8-51-06RT14-5P50,1,79.985
851-06RT14-5P50,1,79.985
SP90-12SKZ,2,11.866
P5-D111228,1,326.842
DIN933M4X12A2-70,20,1.547
DIN65399-2408CF,50,0.629
LN9038-06040,5,15.232
LN9342A08,10,2.584
LN9438M4X28,10,6.0775
LN9292BM5,1,12.053
PAN3804,10,3.2385
PAN3802,5,17.7225
LN29522S05030,1,15.4955
RG393U,1,77.2735
ABS0691-015,1,30.362
LN9136-06020,1,6.562
MBBN3347E,1,34.544
MBBN3346A,1,28.6875
53S114-006N5,1,28.6875
LN9438AM5X14,10,4.7515
LN9438M5X20,1,5.9245
LN9438M5X30,10,7.446
"SL601M5-12,7S",1,4.8025
SL601M5-12.7S,1,4.8025
"SL601M4-12,7S",1,3.6465
D101-00,1,2.1165
D-101-00,1,2.1165
D10100,1,2.1165
9.29204E+11,1,196.2225
LN9038-03022,5,1.853
LN9038-04022,1,2.023
SN201F14N,1,18.632
PAN3803-2,1,51.782
8500-05D,1,65.5605
M83723-77R20-41N,1,174.097
M83723/77R2041N,1,174.097
ESRK0140REV.2,1,686.1795
MS28775-014,5,2.227
8544-734,5,2.227
DIN65399-3211BF,1,0.0595
EN2867-060,2,5.1595
NSA55134-001,1,32.453
55134-001,1,32.453
212-12SD,1,32.453
LRA15,1,4850.729
EN3381-040005AF,1,66.2915
EN3308-040028F,1,131.342
105-91902.09,1,17.986
V40G39-1-1AA,2,23.545
MS33737-12C,2,2.8305
NAS487-16,2,2.8305
LN9438AM4X14,10,4.0885
LN29931-08,10,8.721
LN9342B06,2,8.2875
LN9038-04020,10,1.938
LN9038K05016,1,1.887
LN29952-0410K,10,0.204
