part_number,quantity,guide_price
CR3522-4-5,2,3.6125
L621M1001206,1,114.223
MBBN3348B,1,11.0755
MBBN3337A,1,44.693
R166018000,1,44.693
11C-50-7-5,1,44.693
MBBN3346E,1,41.8965
24N-50-7-8C,1,41.8965
MBBN3346B,1,18.479
11N-50-7-6C,1,18.479
LN9105A21L-STAUR0HR-PIT0T,25,4.2075
MS27407-1,1,109.106
1N3289,1,137.394
MBBN3012L3206,1,1.751
MBBN3346C,1,42.228
VG95343T05D005A,1,18.003
DHS271-611-07,1,18.003
DHS271-611.07,1,18.003
DR25-1-2,1,18.003
DR25-1-2NOIRE,1,18.003
M39029/1-100,10,2.771
MBBN3420-20,2,10.506
LN9025-1210L,2,2.55
MBBN3495W03,1,50.4985
MBBN3495W11,1,67.7365
DIN84M2X6-4.8B2C,20,3.8845
T9512-24,1,33.2945
MBBN3059A,1,24.14
V40G40-1-1BP,1,24.14
244-16SD,1,36.8305
EN2367-14025,5,1.7935
MBBN3317-4,1,28.492
LN9038-04006,10,1.292
MBBN3332A10,1,33.8385
MBBN3332A12,1,24.7945
MBBN3332A14,1,25.245
MBBN3332A16,1,31.5265
MBBN3332A20,1,20.978
MBBN3495W05,1,30.4725
S500A1A10,1,209.5845
S500 A1A10,1,209.5845
S500-A1A10,1,209.5845
MS3476L14-19SN,1,82.076
LN9350-06040,1,17.8075
EN2139-06020,20,0.4845
DIN65399-3206BF,10,0.6545
AW5T40,20,19.0995
D4-AW5T40CBCNA,20,19.0995
AW5T30,1,18.581
8950.5838,1,31.8325
MBBN3495W07,1,40.103
MBBN3489A5,1,7.1145
DIN65338K06058T,15,42.925
DIN65399-2406CF,20,0.578
MBBN3489C5,1,5.9755
MBBN3406-9,1,35.1985
RAYRIM-NR9,1,35.1985
TPEM NR.9,1,35.1985
DIN65399-2406BF,100,0.578
26S8-8,2,14.637
26S8-10,2,14.654
26S8-11,2,7.361
26-S8-11,2,7.361
MS21919WCJ5,1,3.094
DMNI50-2-2,1,427.771
V6-363,1,18.9125
LN29790M8,5,2.4565
MBBN3060E2BS,2,3.009
MBBN3012L3207,20,1.785
MBBN3075-2403D,4,4.505
CCR264CS3-3,4,4.505
MBBN3089-06020B,1,69.4875
MBBN3318-6-56-160,1,63.614
19E293-1A,1,8328.436
5.14.601,10,62.22
EN2139-04016,5,0.3825
EN2810-050,1,18.7425
EN2948-050,2,0.901
DIN65338K10058T,1,25.704
F600D4N,1,292.111
F600-D4N,1,292.111
4002-4WB,10,63.104
L524M2001213,1,113.849
L711M1029207,1,116.1525
071-04037-0001,1,530.1195
071-4037-01,1,530.1195
DIN65268-06040A,1,90.4825
M39029/30-217,1,5.151
M39029-30-217,1,5.151
DIN65508-04D,2,0.8585
MBBN3055E1AS,27,3.247
EN2887-040016,1,2.55
EN2834-010,1,11.458
L713M2018101,1,170.833
L713M2034101,1,164.645
LN6799-032A,2,4.0375
EN2139-03010,10,1.071
L713M2036101,1,108.851
MBBN3129-06D,1,5.5505
EN2139-12020,2,5.134
EN2367-23022,100,0.5015
MBBN3012L4003,1,0.731
CR3213-5-3,1,0.731
TY3G1,10,0.527
LN9136-05022,10,6.052
MBBN3129-10D,1,17.2635
EN2139-05016,5,1.9975
EN2367-18025,5,0.425
MBBN3318-4-44-80,1,33.286
DIN65398A05D,5,7.14
EN2998-060,1,2.9835
MBBN3129-12D,1,23.001
EN2367-23025,100,0.5525
DIN65338K08046A,1,23.9785
"LN9166-5,3N",10,1.224
EN2139-08016,2,3.808
EN2367-18018,10,0.391
EN2998-080,2,4.505
DIN65265-05012A,5,2.1675
EN2948-060,5,0.5355
EN2139-06016,5,1.632
EN2914-06016,5,6.2305
"DIN71985E1,8-CUZN40PB2-BK",1,18.717
MBBN3029A,2,7.089
DIN65552-2504D,2,2.329
MBBN3045A,1,29.818
DIN65307-0512B,1,3.5105
DIN65508-05D,10,1.071
EN2139-04005,1,0.9265
EN2139-05005,2,0.289
DIN65265-05016A,2,4.5815
EN2998-050,10,2.7795
DIN65545-050D,1,1.071
DIN65545-05D,1,1.071
DIN65545-060D,1,0.6035
DIN65545-06D,1,0.6035
4002NS,1,6.8085
4002-NS,1,6.8085
NSA55146-15,1,6.8085
"LN9166-3,2N",20,1.309
"LN9166-4,3N",20,1.309
"LN9166-8,4N",1,1.394
"LN9166-6,5N",10,1.4195
8-51-36RT14-19S5042,1,157.3095
DIN65268-05008A,2,18.547
DIN65268-05036A,1,19.4055
MBBN3129-08D,1,32.8185
117903,10,0.748
DIN65508-06D,2,1.2325
EN2139-05010,10,0.85
DIN65268-06012A,1,2.176
DIN65308-05100B,1,6.7405
8-51-36RT10-06S5042,1,142.4685
EN2139-10010,1,10.829
EN213910010,1,10.829
DIN65338K06034T,1,17.6375
MBBN3129-14D,1,69.972
DIN65506-05D,1,21.335
DIN65545-040D,1,9.0015
DIN65545-04D,1,9.0015
EN2914-08025,2,15.096
EN2914-08016,1,5.6525
EN3037-050004RF,2,3.077
EN3037-050004R,2,3.077
DIN65480-05D,1,0.952
DIN65480-04D,10,1.241
DIN65480-06D,2,1.0965
DIN65480-08D,10,1.547
DIN65508-10D,5,3.8845
DIN65307-0409B,2,7.242
DIN65188-0412Y,2,4.777
DIN65307-0412B,1,6.0095
ES56047-1,1,647.666
EN2139-04010,10,0.3655
EN2139-10016,5,6.477
EN2139-12010,10,2.4905
EN2914-04010,5,2.635
EN2914-05010,10,2.703
NSA53105-40CA,20,0.578
NSA53105-50CA,10,0.816
NSA53105-60CA,10,0.3995
DIN65552-2502D,10,2.2865
MBBN3318-4-55-250,1,11.4835
MBBN3075-2402D,20,4.42
CCR264CS3-2,20,4.42
71380,3,19.703
DIN65508-08D,1,2.1675
DIN65308-04090B,1,8.823
DIN65258A25060B,10,0.7905
DIN65270-06D,1,6.324
DIN65270-10D,1,13.7275
DIN65270-08D,2,8.8825
EN2139-02505,5,0.357
MBBN3318-4-55-80,1,7.225
EN2912-05010,2,0.408
LN7-2M6X14,2,16.507
GSM-1214-06,5,68.595
B15170DU,5,4.862
DIN65545-040U,1,1.7255
DIN65545-04U,1,1.7255
S320A1A10,1,103.326
S320-A1A10,1,103.326
8630-09S,1,52.564
0.20.610.0,1,38.692
0.20.0610.0.A,1,38.692
0.20.610.0.A,1,38.692
LN9025-1220L,2,1.19
GPN910-3280,2,0.2465
GPN910/3280,2,0.2465
GPN910-4015,5,0.7225
GPN 910 / 4015,5,0.7225
GPN 910 4015,5,0.7225
MBBN3318-4-44-100,1,8.143
EN2914-04006,2,1.343
DIN65265-04010A,10,1.309
"DIN125-3,2A2",50,1.309
MBBN3012M4006,2,5.236
CR3523-5-06,2,5.236
ASNA0033H067,1,4.828
55220H047-067,1,4.828
A0033H067,1,4.828
DIN65379-2410E,35,1.564
EN2948-080,2,0.5525
40S5-9,1,5.61
MBBN3318-4-45-200,1,7.667
DIN65545-060U,10,10.2935
DIN65545-06U,10,10.2935
S14-12SKZ,1,1.581
EN2367-14010,5,0.2805
26S51-6,5,14.4925
VG95343T05A003L,1,0.918
EN2887-050012,5,6.2985
MBBN3016T48030,1,110.4745
MBBN3318-4-46-100,1,5.2955
16984,1,5.4315
LN471-8A,1,4.2925
EN2367-18032,2,0.459
DIN65265-05010A,10,0.544
326111059,2,5.491
LN9342B08,1,6.6555
MBBN3495W08,1,100.606
26S51-1,1,14.2375
40S5-4,1,15.4785
LN65045-16,1,9.554
LN9438M4X30,10,6.2475
LN9439AM3X16,1,14.96
MBBN3036-05015D,1,29.665
ASNA0033H060,2,5.083
MBBN3090-0510,20,24.5055
MBBN3090-0405,2,9.4095
MBBN3090-0515,1,8.823
DIN65265-05014A,1,1.598
ASNA0033H036,1,4.8365
55220H024-036,1,4.8365
ASNA0033H090,10,7.497
MBBN3016T48025,1,24.021
40S5-7,5,6.086
D38999-20FA35SN,1,33.9575
LN9490BK10,1,9.1375
40S5-8,2,4.59
EN2139-08005,10,1.819
26S51-5,5,14.467
ASNA0033H028,5,7.616
55220H018-028,5,7.616
EN2139-02004,2,8.976
MBBN3131N0520,1,50.541
EN2495-05AM,1,31.1865
84402-005,1,31.1865
EN2495-15AM,1,45.3305
84402-015,1,45.3305
84402015,1,45.3305
EN2495-10AM,1,44.9905
84402-010,1,44.9905
84402010,1,44.9905
10271-13-0,1,765.8245
10271-13/0,1,765.8245
MBBN3012M3206,20,3.264
CR3523-4-6,20,3.264
LN1481-030018,1,1.598
40S5-10,5,8.738
LN9499A01030,1,1.955
LN9037-04030,2,6.8
LN9025-1620L,1,12.546
LN9438AM4X24,1,5.3805
DIN65545-030D,1,10.625
DIN65545-03D,1,10.625
EN3381-050006AF,2,8.313
DIN65379-2408EF,5,1.326
D38999-26FB35PN,1,82.7645
M83723-95K12-03N,1,159.647
AE83395K12-03N,1,159.647
MBBN3017T48030,1,18.7255
D38999-26FA35SN,1,80.5035
DIN65379-2406EF,100,1.19
DIN65379-2405EF,5,1.0965
LN9178-2408EF,10,0.7735
DIN65379-3208EF,100,1.7425
26S51-3,1,14.297
DIN65202A0090F2,2,3.077
MBBN3318-4-45-100,1,7.8285
LN471-06B,5,4.131
MBBN3035-06D,10,4.8535
DIN65508-03D,1,0.7225
E0043-5B9P,100,0.2635
ASNE0043-5B9P,100,0.2635
32254,100,0.2635
LN9439AM5X38,1,7.786
EN2139-03505,10,1.207
024-0064-00,1,87.6605
024-00064-0000,1,87.6605
EN2139-03005,5,0.5185
DIN65268-05004A,2,10.6845
MBBN3318-6-55-140,1,11.4155
DIN65268-06008A,2,9.452
MBBN3318-6-55-160,1,12.5715
VIERKANTSCHNUR25X6GRAU,25,5.797
X514 2506 03 25 X 6 MM,25,5.797
LN9343B05,2,16.354
105-98591,1,329.0945
2600LW6,5,3.4255
NH1004994-20,1,292.077
EN2914-03006,5,1.666
LN9025-2015L,10,14.79
DIN65379-3206EF,50,1.513
L521M3807101,1,967.164
L521M3808101,1,967.164
DIN65379-3210EF,10,1.972
40S5-3,2,15.5295
MBBN3331AJ16,1,17.8075
FSUMJ-1601PD,1,17.8075
326111159,2,4.3605
326125059,2,2.0485
4002-3SW,1,15.0705
"LN7-1,5M6X12",2,3.111
EN2887-050016,5,4.5645
MBBN3318-4-45-80,1,39.2275
LN94-10018,100,0.136
LN9178-3205EF,1,0.2805
DIN65379-2404E,1,1.0625
MBBN3318-6-55-60,1,9.6985
MBBN3318-4-55-120,2,32.1725
NAS1919C04-03,2,5.3975
MBBN3331AJ14,1,18.853
FSUMJ-1401PD,1,18.853
40S5-12,2,4.1565
MBBN3331AJ12,1,17.765
FSUMJ-1201PD,1,17.765
MBBN3331AJ10,1,17.6205
FSUMJ-1001PD,1,17.6205
EN2914-05016,2,2.312
4002-4SW,1,19.3545
MBBN3089-10035B,1,158.678
SCOTCH92-25,33,4.505
ET92 MC9 25MMX33M,33,4.505
23111CA050,100,0.3995
L23111-50CA,100,0.3995
3029-194,100,0.3995
MBBN3318-4-44-200,1,21.913
MBBN3318-6-55-80,1,9.469
MBBN3495W06,1,41.735
EN2997S61005BN,1,96.0925
MBBN3318-4-55-100,1,7.871
MBBN3129-05D,1,18.326
GE4580,1,127.8825
EN3155-019F1212,2,1.7935
6492B00.12,2,1.7935
6492B0012,2,1.7935
NSA938152SA1200,2,1.7935
0603-32-1259B,2,1.7935
EN3155019F1212,2,1.7935
EN3155-019F2020,20,0.901
EN3155019F2020,20,0.901
M39029-5-115,20,0.901
85261344,20,0.901
EN3155-019F1616,10,1.2665
6492B00.16,10,1.2665
6492B0016,10,1.2665
NSA938152SA1600,10,1.2665
M39029/5-116,10,1.2665
EN3155019F1616,10,1.2665
0603-33-1659B,10,1.2665
2600-LW-7,10,3.1195
V2600-LW-7,10,3.1195
2600ESB,5,21.5985
2600-ESB,5,21.5985
26S51-2,1,14.314
26-S51-2,1,14.314
EN2495-02AM,1,31.348
84402-002,1,31.348
EN2495-7A5M,1,29.631
84402-007,1,29.631
MBBN3318-4-45-120,1,8.415
MBBN3318-4-44-250,1,11.5855
26R16-1A,1,28.4155
945UN01Q4AA8B,1,552.075
MBBN3318-6-55-250,1,15.2575
22.11.10.02,1,690.0385
22111002,1,690.0385
MBBN3331AJ08,1,16.9915
050-02372-0000,1,275.655
071-01348-0000,1,3151.409
071-1348-00,1,3151.409
071-1348-0000,1,3151.409
187-01446-0002,1,429.6495
066-01105-0000,1,11975.48
066-1105-00,1,11975.48
LN9025-0510P,2,1.3855
MBBN3331AJ20,1,42.602
FSUMJ-2001PD,1,42.602
MBBN3331AJ22,1,19.057
FSUMJ-2201PD,1,19.057
MBBN3318-4-55-220,1,19.907
MBBN3318-4-56-250,1,29.7755
MBBN3318-4-56-100,1,8.2705
MBBN3318-4-46-180,1,9.928
MBBN3318-4-45-180,1,13.277
3318-4-45-180,1,13.277
EN3155-016M2018,50,0.6715
DHS713-181-02,50,0.6715
DHS713-181.02,50,0.6715
937910EA2000,50,0.6715
NSA937910EA2000,50,0.6715
53105-2,50,0.6715
EN3155016M2018,50,0.6715
EN3155-016M1616,20,0.884
DHS713-181-03,20,0.884
DHS713-181.03,20,0.884
937910EA1600,20,0.884
NSA937910EA1600,20,0.884
EN3155016M1616,20,0.884
00-1104-300-02,20,0.884
EN2887-050014,1,5.3125
EN2887-060012,1,8.585
LN9139M3X26,1,4.2925
851-36RT14-19S50,1,299.0045
071-01052-0000,1,713.6175
071-1052-00,1,713.6175
MBBN3318-10-55-160,1,68.5185
MBBN3318-4-45-140,1,9.0525
MBBN3318-4-45-250,1,11.7045
MS3105-18,1,50.864
MS25043-18D,1,35.2495
D38999/20FC98SN,1,51.3485
D38999-20FC98SN,1,51.3485
L262M1805101,1,531.2755
MBBN3318-4-55-200,1,10.064
3318-4-55-200,1,10.064
MBBN3318-4-45-400,1,14.8495
3318-4-45-400,1,14.8495
MBBN3318-4-44-160,1,9.503
L671M5813101,1,885.156
DIN65270-12D,1,17.2805
DIN65270-14D,2,36.329
LN9139M4X40,2,6.6385
MBBN3131N0515,1,6.63
117-98193.07,1,12.716
EN2887-040010,1,9.2565
EN2887-040012,1,15.266
DIN65545-050U,2,0.5355
DIN65545-05U,2,0.5355
R22841,1,838.1935
R22842,1,2492.557
B070-19-04,1,8.7125
B-070-19-04,1,8.7125
MBBN3131N0510,1,113.883
022955-22,1,16266.637
VG95343T05D012A,1,15.997
L651M1011208,1,1964.078
MBBN3348F,1,58.3525
MBBN3067WS20U,1,222.326
M83723-95R24-61N,1,240.1335
852-52N24,1,62.441
LN29668BM4,1,9.333
LN471-20,1,6.9955
D38999-26FE35PN,1,70.2185
D38999-26FD35PN,1,105.4425
MBBN3318-4-55-140,1,6.0435
EN2139-05020,1,14.008
EN3155-018M2020,10,0.8415
M39029-4-20-20,10,0.8415
M39029/4-110,10,0.8415
8526-1348,10,0.8415
EN3155018M2020,10,0.8415
LN9439AM6X16,5,6.6045
EN3155-008M1616,5,0.9095
M39029/58-364,5,0.9095
EN3155008M1616,5,0.9095
E0547FZ1600,5,0.9095
EN3155-008M1212,10,1.2835
EN3155008M1212,10,1.2835
M39029/58-365,10,1.2835
E0547FZ1200,10,1.2835
EN3155-008M2020,10,0.714
EN3155008M2020,10,0.714
M39029/58-363,10,0.714
E0547FZ2000,10,0.714
MBBN3318-4-44-180,1,10.4295
MBBN3318-6-55-600,1,29.189
MBBN3348E,1,39.627
R143156,1,39.627
VG95343T18B001A,1,6.6555
202K121-25-225,1,6.6555
202K121-25/225,1,6.6555
202K121-25/225-0,1,6.6555
VG95343T18B002A,1,13.26
VG95343T18B004A,1,10.081
202K142-25-225,1,10.081
202K142-25/225,1,10.081
VG95343T18B003A,1,8.415
202K132-25-225,1,8.415
202K132-25/225,1,8.415
MBBN3331AJ18,1,18.2155
FSUMJ-1801PD,1,18.2155
MBBN3331AJ24,1,20.196
EN3155-008M2222,20,0.714
M39029/58-360,20,0.714
EN3155008M2222,20,0.714
ASN-A3102-8762,20,0.714
E0547FZ2200,20,0.714
EN3155-016M2222,20,0.7395
DHS713-181.05,20,0.7395
937910EA2200,20,0.7395
NSA937910EA2200,20,0.7395
EN3155016M2222,20,0.7395
VG95343T18D003A,1,9.1375
222K142-25-225,1,9.1375
222K142-25/225,1,9.1375
D38999-20FD35SN,1,60.1545
15244-04-20FARBE1002,25,1.428
15244-04-20FARBE10,25,1.428
DIN65338K05016T,1,9.4775
15147-04-20FARBE1002,25,1.513
15147-04-20FARBE10,25,1.513
MS3456L16-11P,1,68.952
EN3155-003F2222,10,0.714
EN3155003F2222,10,0.714
M39029-57-354,10,0.714
M39029/57-354,10,0.714
001704-100-02,10,0.714
LN9037-05058,1,10.149
E0043-2B9P,100,0.102
L623M2004101,1,10523.8925
L671M1009101,1,42.5
ES38113-1,1,70.6775
ES49024-1,1,59.194
ES38112-1,1,43.52
JBS21-19,1,430.9755
JBS13015-2,1,3947.876
135-1550-17,1,685.678
135-1550-16,1,286.3905
MS28936-325,1,136.6885
ANL-325,1,136.6885
C66-10,1,105.6465
C66/10,1,105.6465
L311M1060219,1,162.9535
E0043-1A9P,100,0.4845
0043-1A9P,100,0.4845
TY-RAP25M,100,0.4845
E0043-2A9P,100,0.1275
L624M3004102,1,771.5705
5876,1,1116.0075
8452-1,1,271.065
8452A,1,271.065
LN9136-03016,5,8.2195
L882M1014205,1,65.212
L521M1093215,1,127.1515
282089-1,2,2.023
NAS1351-4H8P,1,2.9325
ES59129-1,1,112.829
ES31101DS4-2,1,1.7255
AN4-15A,1,12.4185
4593-1,1,529.2525
4593-01,1,529.2525
85-00-411-60,1,43.605
ES34124-3,1,6.7915
ES55079-1,1,2.72
MS24694-S113,1,12.9795
MS24694-S131,1,19.9325
9794410140,1,18.428
L521M3041225,1,67.8385
B15120DU,1,4.845
BB1512DU,1,4.845
9836405020,1,13.617
EN3686-050020,1,13.617
ASNA0341T0504,10,10.0385
CR7770S-05-04W,10,10.0385
ASNA0341T05-04,10,10.0385
ASNA0341T504,10,10.0385
ASNA0341T0505,10,10.438
CR7770S-05-05W,10,10.438
ASNA0341T05-05,10,10.438
L521M3807206,1,146.931
L521M3808206,1,146.931
L342M3001206,2,3.5275
EN3057B08E,1,117.2235
L623M4003206,1,103.615
L533M1054206,1,69.9465
9998050021,2,2.0315
L533M1043211,1,37.3235
L533M1033203,1,93.0155
L672M2003211,1,405.3055
L533M1017225,1,199.563
L672M1001219,1,57.1115
L533M2001215,1,242.471
224.502,1,307.7
224502 REV C,1,307.7
L257M6801225,1,16.456
MBBN3448R2-3,1,1.275
MBBN3318-6-56-300,1,17.918
L321M1001228,1,55.4115
D38999/20FB35SN,1,46.937
D38999-20FB35SN,1,46.937
D38999/20FD18PN,1,66.895
D38999-20FD18PN,1,66.895
AGF10BCE,1,149.447
AG10EG81,1,228.582
345-6196-04,1,442.7225
452-5052,1,99.9685
452-3052,1,64.2855
FTRCE20BEC,1,268.1665
AG12EG81,1,250.41
MBBN3067WS06U,1,115.685
L633M1002206,1,67.9915
L671M5002207,2,35.241
L331M5807210,1,412.114
L331M5807208,1,390.5155
MS35338-42,20,0.952
D38999-26FA98SA,1,96.305
3119366-01,1,1460.657
3119367-01,1,1510.824
EN2288-2015,1,44.217
EN2585R10,1,66.8695
3122319-01,1,5896.076
L671M1005207,1,141.729
L671M1005213,1,90.236
3120880-01,1,700.4085
L523M1001201,1,403.1635
L523M1001205,1,216.631
L671M3004207,1,170.986
L671M3003206,1,123.794
L671M3004208,1,89.59
L623M2003206,1,103.6235
AS3215-128,1,25.5595
3114414-01,1,351.3815
EN3056A20E,1,72.8535
1087081-1,1,307.207
1087081 TEIL 1,1,307.207
2056152,1,307.207
AS3209-029,10,5.0915
1087081-2,1,40.647
1087081 TEIL2,1,40.647
1087081/2,1,40.647
2056150,1,40.647
1087080,1,141.508
L671M3002214,1,144.823
L671M3002215,1,55.8195
L671M3002216,1,174.284
15-9931P,1,2406.6815
15-9932P,1,2463.3085
L623M3001205,1,68.612
3022375,1,83.5635
AS3209-010,10,2.6435
M83248/1-010,10,2.6435
L623M1001210,1,150.654
13-9889P,1,388.807
AS3209-115,1,3.5445
LN9438M5X34,1,8.3215
L671M5001208,1,37.876
L281M2001224,1,68.1445
L621M1003101,1,2518.0995
L257M6801240,1,4.641
L257M6801229,1,102.153
L792M2001205,1,39.491
15244-81-28MM,20,0.714
30243-00-0028-13-596-1002,20,0.714
MBBN3489A6,1,11.4495
21-47,1,772.854
L792M3006206,1,152.949
M85049/14S15N,1,27.1235
M85049-14S15N,1,27.1235
M85049/14S17N,1,27.863
M85049-14S17N,1,27.863
M85049/69-17N,1,11.4835
M85049-69-17N,1,11.4835
M85049/14S11N,1,26.8515
M85049-14S11N,1,26.8515
D38999-20FE26SN,1,64.413
452-5050,1,57.9445
AN893-151D,1,170.306
9794410056,1,14.1525
L311M1101101,1,241.57
MBBN3089-06025B,1,44.71
EN3545-007SCD,2,4.964
EN3545SCD,2,4.964
E0393D01,2,4.964
LN9386-08020,1,23.5705
L621M1001205,1,1374.756
40R12-1A,1,44.5825
L321M1001221,1,145.656
FJN10BE1.3505.9,1,86.6575
FJN10BE,1,86.6575
EN2495-01AM,1,36.6265
84402-001,1,36.6265
D38999-26FA98SN,1,78.659
AS3209-145,2,5.627
MS9388-145,2,5.627
M83248/1-145,2,5.627
AS3209-214,5,4.8025
L533M1043215,1,116.212
EN3545E01FX,1,32.572
EN3545E01FXA00C,1,32.572
EN3545E01FXB00C,1,32.572
001925-210-00,1,32.572
EN3545E01MX,1,56.831
EN3545E01MXA00C,1,56.831
EN3545E01MXB00C,1,56.831
EN3545E03FX,1,70.669
EN3545E03FXA00C,1,70.669
EN3155-014M2018,10,2.873
EN3155014M2018,10,2.873
8665-164,10,2.873
E0395FV2001,10,2.873
EN3155-015F2018,2,0.765
EN3155015F2018,2,0.765
EN3155-015,2,0.765
E0396DV2001,2,0.765
EN3155-008M1614,5,0.884
001714-302-02,5,0.884
EN3155008M1614,5,0.884
ASN-A3102-8733,5,0.884
EN3155-003F1614,5,0.9095
EN3155003F1614,5,0.9095
001704-302-02,5,0.9095
L710M0002225,1,39.0065
L710M0002226,1,347.0975
L710M0002228,1,161.6955
L792M3004233,1,3264.986
809-03.00-010,1,3264.986
LN9178-3212EF,1,0.1785
MBBN3060E2AS,1,26.2055
LN29522-08008,2,2.8985
MBBN3127-18A,2,9.0355
MBBN3127-28A,1,6.647
MBBN3012M3207,100,4.148
1D1772-1,1,2822.901
EN2495-20AM,1,44.9905
84402-020,1,44.9905
L214M1069101,1,2596.767
11-10097P,1,324.9975
"LN29975-1-24,1",3,277.287
"LN29975-1K-3.3524H191-24,1",3,277.287
MBBN6025-01,1,62.9085
MBBN3318-4-45-220,1,10.795
2H1223,10,0.34
7200002D,10,0.34
L321M1005206,1,56.372
MS90311-231,1,487.373
MBBN3014M3202,10,2.975
DIN3760A20X35X7FPM,1,13.226
"BAUM2X7  20,0  35,0  7,0 585",1,13.226
"BAUM2X7           20,0  35,0  7,",1,13.226
RR-53S,2,2.193
RR-053 S,2,2.193
RR-053-S,2,2.193
RR-053S,2,2.193
RR-53 S,2,2.193
RR-53-S,2,2.193
WH-53-S02,2,2.193
L792M3007206,1,50.099
LN1481-025006,2,1.394
M85049/38S9N,1,25.9165
M85049-38S09N,1,25.9165
M85049/38S09N,1,25.9165
M520U5N,1,949.8155
M520-U5N,1,949.8155
M85049/38S17N,1,24.378
M85049-38S17N,1,24.378
SL850CM4F10S,2,13.1665
L521M3010212,1,81.549
MBBN3165-015008A,2,5.508
SL210M5-1,5,3.162
163557-4,1,0.799
163558-4,10,0.799
21217DC2405J,100,0.1445
L21217-24-5DCJ,100,0.1445
21217DC2406J,100,0.153
21217DC024006J,100,0.153
L21217-24-6DCJ,100,0.153
21217DC2407J,100,0.1785
L21217-24-7DCJ,100,0.1785
21217DC3208J,500,0.1955
L21217-32-8DCJ,500,0.1955
22125BC050014L,10,2.7965
22125BC050026L,50,4.794
22208BC030012L,10,0.7905
22208BC040014L,10,2.346
L22208-40-14BCL,10,2.346
22208BC050008L,10,0.8415
L22208-50-8BCL,10,0.8415
22208BC050018L,10,2.8815
L22208-50-18BCL,10,2.8815
22272BC050014L,20,1.7595
L22272-50-14BCL,20,1.7595
22461BC100L,1,15.6485
L22461-100BCL,1,15.6485
22462BC100L,1,10.659
L22462-100BCL,1,10.659
23111AG030LE,100,0.204
L23111-30AGL,100,0.204
23111AG050LE,100,0.2635
L23111-50AGL,100,0.2635
23111AG060LE,100,0.493
L23111-60AGL,100,0.493
23111AG100LE,50,1.513
23118AG050LE,20,6.205
L23118-50AGL,20,6.205
23350CA080,20,1.615
L23350-80CA,20,1.615
52358CBD040N,10,2.805
52358BD040N,10,2.805
4SF5009M,10,2.805
52358CBD050N,10,3.026
53105-50CA,100,0.935
57303-100,5,2.958
NSA573-03-100,5,2.958
57303-150,5,3.859
81811-050,10,2.754
5330CA-BSA5-20A8,10,2.754
81811-060,10,2.822
BS-A6 20A8,10,2.822
300-304-2261-41,10,2.822
L632M1003101,1,121.6095
L246M4008101,1,1021.3515
L533M1145101,1,82.8665
L713M2033101,1,101.8555
L711M1029101,1,368.118
MBBN3318-6-55-180,1,13.991
L630M1001213,1,385.3135
L713M2001217,1,1154.8015
23350CA060,20,1.462
L23350-60CA,20,1.462
10-553974-15G,1,74.6045
10-552943-15G,1,60.1375
G8939-15S6-5M-118,1,60.1375
G8939-15S6-5M118,1,60.1375
EN2122-05005,1,2.1335
EN2367-14020,5,0.34
A0164TK050S014X,10,7.3185
L761M2005101,1,626.926
L282M5001206,1,173.587
MBBN3318-4-46-140,1,9.1885
L341M1060101,1,258.0345
L341M1061101,1,73.2615
L341M1062101,1,100.232
LN9105A11K,25,14.4415
LN9105A21K-STATIC-PRESS.,25,7.599
T9508-14,30,17.7565
AEM02016,30,17.7565
NAS1919C04-04,10,11.3645
E0517-01,20,1.3345
L711M1017210,1,122.094
MBBN3128-030N,2,9.384
L711M1032101,1,430.6015
MBBN3131N0505,1,3.2215
L761M2007101,1,487.305
VIERKANTSCHNUR10X6GRAU,100,2.108
L524M1001210,1,27.1405
PC06P8-4S,1,67.2605
PC06P-8-4S,1,67.2605
462A011-25-225,1,29.937
L524M1001211,1,36.414
MBBN3347D,1,46.92
L710M0003101,1,2015.231
EN2122-05010,1,3.1875
GPN270R6040,10,1.955
7402,2,4.896
121-2520,2,4.896
EN2122-10016,1,4.573
L632M1006101,1,130.764
JT06RE-10-5S(SR),1,112.999
L792M3001206,2,56.4655
L792M3012206,1,223.5415
L792M3012207,1,223.6095
L792M3012208,1,32.4445
L792M3012209,1,8.585
L792M3012210,2,25.33
L630M1001101,1,993.1485
L630M1002101,1,998.07
L671M3002217,1,65.552
L792M3003207,1,78.489
L711M1034101,1,368.118
L711M1035101,1,435.744
L630M1001203,1,99.127
L630M1001202,1,99.3055
MS35207-206,2,2.7965
A0164TK050S016X,10,5.6355
L110M1001205,1,2.091
L110M1001206,1,8.0155
L110M1001208,1,1.751
L110M1001207,1,1.853
L110M1001209,2,4.4795
L110M1001210,17,0.85
L110M1001212,17,0.8585
L110M1001211,2,0.9095
GS85049-69-13M,1,135.32
D38999-26FC08PN,1,61.7695
L291M0001101,1,141.389
D38999-20FB98SN,1,41.0805
MBBN3013L3207,5,1.7255
CR3212-4-7,5,1.7255
L110M1001216,1,4.573
L110M1001215,1,4.5815
L110M1001229,1,4.9215
L110M1001230,2,4.437
216160,1,1640.16
L632M1008101,1,211.803
L533M1093217,1,267.8435
L533M1093221,1,58.786
L533M1093222,1,44.251
EN2549-080020F,2,18.7595
EN2549-080020,2,18.7595
EN2549-080014F,2,16.7195
EN2549-080014,2,16.7195
L533M1166101,1,4337.788
L635M1005213,1,354.858
MBBN3012M3208,2,4.3775
MS27409-1E,1,122.757
